,id,zipcode,lat,long,price,oneYear,threeYear,fiveYear
7072,2624049073,98118,47.5381,-122.267,360000.0,394276.758962,437336.56232,474861.887944
7073,1523059180,98059,47.4772,-122.153,354900.0,383513.184902,458862.537838,512277.690133
7074,8016300250,98008,47.5982,-122.128,632000.0,685551.072966,788649.068119,868524.205806
7075,7694600143,98146,47.5076,-122.366,350000.0,369009.979337,443924.305071,500332.483647
7076,269000950,98199,47.6415,-122.392,990000.0,1076724.07186,1149374.59061,1520222.53806
7077,2724079090,98024,47.5385,-121.896,1650000.0,1783123.83058,2021687.49022,2522099.2476
7078,3342103369,98056,47.5174,-122.194,481000.0,527261.047213,573963.232561,675159.681216
7079,7104100050,98136,47.5499,-122.394,485000.0,515679.240625,570773.111322,688361.829329
7080,8944360290,98029,47.5772,-121.998,477000.0,510194.622297,613056.548053,669180.743713
7081,6072500050,98006,47.5456,-122.179,560000.0,599685.849657,719590.718429,856240.538468
7082,1066000290,98008,47.6198,-122.105,600000.0,567573.617835,449329.080997,364176.01979
7083,2817260130,98072,47.7498,-122.146,622500.0,683552.705966,792962.052698,858971.661087
7084,3582750170,98028,47.7528,-122.252,410000.0,388518.384384,379123.981531,315174.855531
7085,255370420,98038,47.3531,-122.017,318200.0,338489.86662,409098.425403,481883.95662
7086,2571910380,98022,47.1969,-122.011,289000.0,313057.959782,355296.420789,454022.340374
7087,3832150190,98031,47.3876,-122.216,263000.0,276522.454474,339307.520914,420614.339594
7088,5279100680,98027,47.5321,-122.029,240000.0,254392.770662,302859.386103,315820.937399
7089,7889601870,98146,47.4921,-122.339,281500.0,305628.824075,345728.765673,418963.237024
7090,5694001061,98103,47.6592,-122.349,587206.0,624088.629322,732830.180769,841971.647501
7091,1912100882,98102,47.6399,-122.32,482000.0,529906.608197,590179.965864,711327.207338
7092,8563020170,98052,47.631,-122.098,485000.0,524500.515132,590990.636853,658868.520794
7093,8656800020,98014,47.672,-121.864,309000.0,336388.44852,410891.766832,416476.065496
7094,3876540780,98003,47.2625,-122.3,221000.0,239941.099213,275979.270613,292961.811374
7095,8563030280,98008,47.6272,-122.095,700000.0,741875.61736,913585.402279,937211.000927
7096,2114300290,98106,47.536,-122.358,411500.0,450296.831393,498290.387044,572164.753481
7097,9141100005,98133,47.7412,-122.355,285000.0,310155.004305,346343.652816,423329.609066
7098,5727500019,98133,47.7513,-122.334,395000.0,427120.277154,518096.096916,588909.929569
7099,1796360080,98042,47.3665,-122.092,237950.0,250648.293238,294834.566942,331226.806618
7100,9485800050,98033,47.6818,-122.189,680000.0,645674.99397,599140.924418,492901.48828
7101,5560000680,98023,47.3286,-122.336,199950.0,210042.365809,255965.492647,303137.151145
7102,9297300480,98126,47.5687,-122.374,765000.0,813259.886752,955847.445778,1090840.56489
7103,6813600415,98103,47.6896,-122.331,515000.0,546849.913538,608650.794187,796043.214998
7104,6751300255,98007,47.5865,-122.135,470000.0,508792.367222,597746.132404,630595.372628
7105,3300700480,98117,47.6931,-122.379,330000.0,357216.581105,419329.645142,454401.33622
7106,5379800446,98188,47.4578,-122.274,284000.0,277976.800596,249016.825947,195104.659339
7107,9558200080,98148,47.4373,-122.333,295000.0,321488.151177,380477.375507,403374.998825
7108,6817801150,98074,47.6333,-122.034,555000.0,584814.009023,660662.013531,745716.604372
7109,1454100005,98125,47.7263,-122.289,350000.0,370215.739781,457208.583049,520013.734549
7110,104540840,98023,47.3113,-122.358,240000.0,260264.527631,309300.417159,376975.262519
7111,2207100635,98007,47.5983,-122.15,419900.0,384144.56165,343133.776194,385292.312391
7112,2489200250,98126,47.5407,-122.379,528000.0,572729.05709,611308.529522,758624.939409
7113,5130000080,98028,47.7612,-122.229,481000.0,520781.812798,588005.779432,675368.717761
7114,6150700169,98133,47.7291,-122.337,304700.0,333438.336509,363949.685691,423369.445921
7115,8691350130,98075,47.5948,-121.983,715000.0,775105.257682,836618.974416,922318.47153
7116,6189200345,98005,47.6342,-122.171,738950.0,785037.349052,936682.811915,1092712.05302
7117,2222059099,98042,47.3727,-122.162,215000.0,236417.337265,252565.670113,289558.695096
7118,7227800660,98056,47.4919,-122.181,300000.0,324466.349483,365128.241161,421223.258992
7119,1148000005,98146,47.4828,-122.344,346000.0,376202.96961,428409.610805,475990.850056
7120,6055000430,98022,47.241,-121.979,473000.0,430963.155581,345403.639522,304377.796331
7121,7616200050,98116,47.5807,-122.397,500000.0,525627.830589,645836.125235,659363.279451
7122,7234601440,98122,47.6134,-122.308,750000.0,804975.161002,974215.019182,1079934.73212
7123,8563020380,98052,47.6288,-122.098,519900.0,558806.632412,691496.300029,782560.776341
7124,1454100480,98125,47.7262,-122.285,378500.0,414629.746172,449685.759454,489073.640526
7125,5151600285,98003,47.3358,-122.32,314500.0,334224.820073,368804.697819,461621.095386
7126,2155000480,98052,47.6587,-122.124,499950.0,543083.693087,651422.899413,729550.323988
7127,1024049024,98144,47.5832,-122.29,1740000.0,1711322.41438,1356551.76069,1732943.13333
7128,1026069163,98077,47.7602,-122.022,630000.0,678088.572518,837681.693765,998795.038734
7129,4427100095,98125,47.7268,-122.311,360000.0,388756.556236,446486.010922,467770.71095
7130,4047200380,98019,47.7698,-121.898,460000.0,483705.674353,596688.734371,680468.549023
7131,3222049024,98198,47.344,-122.331,361000.0,380443.553711,456086.550969,576606.158043
7132,2287000010,98040,47.5505,-122.221,713400.0,755817.779167,924399.918617,983401.96784
7133,3692900010,98115,47.6783,-122.298,445000.0,474943.239574,521164.104614,655201.235205
7134,320069049,98022,47.2558,-122.024,305000.0,321381.412495,375175.905629,438918.328468
7135,868002335,98177,47.7039,-122.385,1430000.0,1566756.52963,1843869.97161,2001848.19842
7136,8945100050,98023,47.3086,-122.365,222000.0,239801.765021,261332.949216,346586.978395
7137,7853250080,98065,47.5385,-121.88,510000.0,549557.03392,622791.154108,712600.85928
7138,6713700250,98133,47.7607,-122.354,500000.0,531862.960908,603494.647799,715470.667935
7139,4232901990,98119,47.6341,-122.361,605000.0,645376.412667,762093.319517,967101.168038
7140,3578401760,98074,47.6203,-122.037,393000.0,427296.596607,483179.771004,549991.5319
7141,9113200290,98052,47.6836,-122.162,725000.0,782379.742018,853783.085956,954423.031855
7142,5116000250,98028,47.7762,-122.27,320000.0,345393.963926,386067.201738,435674.653666
7143,1099600010,98023,47.2986,-122.377,210000.0,221648.032564,260031.800812,277200.006166
7144,5416500980,98038,47.3595,-122.038,419900.0,457567.355626,551388.721148,537825.9096
7145,7312100010,98059,47.4868,-122.159,410000.0,431441.533645,475156.338243,648954.651037
7146,7936000562,98116,47.561,-122.398,721000.0,759387.799122,871767.970755,925436.920863
7147,9839300545,98122,47.6121,-122.294,605000.0,645482.396038,764223.542472,900280.386466
7148,6837700005,98116,47.5839,-122.383,738000.0,778715.035179,935863.707875,979254.338945
7149,6918720080,98007,47.6131,-122.145,725000.0,778141.58815,862945.363699,1023158.63123
7150,9407001700,98045,47.4485,-121.774,255000.0,279637.182027,302053.747553,406262.854204
7151,1473200130,98133,47.7325,-122.343,303000.0,326111.008047,396259.276484,462064.394834
7152,4037200585,98008,47.607,-122.12,394950.0,425396.469076,510965.071505,548624.873641
7153,5249803870,98118,47.5598,-122.27,530000.0,563053.3619,646637.10799,777806.053299
7154,9558050170,98058,47.4587,-122.117,475000.0,511087.082474,595256.784913,706394.22816
7155,1545808110,98038,47.3611,-122.047,250000.0,265620.962728,290649.190975,377911.869113
7156,1604601155,98118,47.565,-122.291,180000.0,190812.012052,212133.458322,277991.269546
7157,2754700170,98115,47.6802,-122.306,443500.0,477452.614309,563438.614932,644791.370082
7158,3622059180,98042,47.3491,-122.113,390000.0,425804.386214,457989.655084,563831.303002
7159,7201600190,98052,47.6801,-122.106,430000.0,454124.934148,540067.029563,683501.681675
7160,3450300280,98059,47.5004,-122.162,460000.0,485759.411845,576905.259123,650497.991153
7161,1036450170,98034,47.7195,-122.182,660000.0,715957.634783,806426.528219,900337.08113
7162,8965000050,98052,47.6389,-122.102,515000.0,547053.271372,680918.480592,806505.520224
7163,4354700010,98125,47.7181,-122.308,482500.0,522570.177238,609241.471249,701422.680526
7164,4057300170,98029,47.5707,-122.018,305000.0,286171.498295,258573.443264,209385.310469
7165,4217400185,98105,47.6596,-122.28,835000.0,888195.473775,974459.989218,1068085.64225
7166,8155750010,98030,47.3867,-122.19,237000.0,258388.639646,291948.604668,306926.432905
7167,2159900020,98007,47.6211,-122.153,445000.0,473429.620312,519232.951579,683091.504891
7168,2487700130,98136,47.5237,-122.391,710000.0,767226.874843,852261.687457,988705.36921
7169,2085200545,98038,47.3948,-122.028,180000.0,189514.49076,233784.391986,277733.725721
7170,9432900380,98022,47.2091,-122.009,280017.0,303297.919608,336128.355823,360505.413229
7171,2591850080,98058,47.4314,-122.164,436500.0,397147.48051,370191.040443,330508.995996
7172,1025049174,98105,47.666,-122.276,1260000.0,1337783.37107,1521707.69644,1695693.61559
7173,5628400080,98028,47.7393,-122.244,420000.0,449924.287115,535381.401963,572355.114712
7174,7657000225,98178,47.4947,-122.237,205000.0,215397.308477,269781.953923,309994.243168
7175,6151800080,98010,47.3402,-122.046,570000.0,603115.305177,718563.711066,816352.931229
7176,6154900095,98177,47.7042,-122.37,565000.0,610864.332306,718465.209905,776453.547409
7177,9542800050,98023,47.3078,-122.374,287000.0,309086.417176,357908.333664,413773.893227
7178,526059224,98011,47.7721,-122.206,260000.0,278548.969479,322221.293154,368425.638834
7179,526059224,98011,47.7721,-122.206,470000.0,510806.056722,546779.777717,607263.802163
7180,3275850190,98052,47.6911,-122.103,700000.0,768486.765562,911688.76321,1102447.3322
7181,4137000460,98092,47.2646,-122.219,249000.0,238759.662926,204259.899837,213409.682403
7182,7936000403,98136,47.5536,-122.399,568000.0,600742.276603,691479.484141,872476.146344
7183,1175000073,98107,47.6719,-122.396,500000.0,541684.642232,599488.519361,767328.281374
7184,8645540290,98058,47.4639,-122.17,358000.0,383721.334342,455190.814071,514122.626309
7185,7137960460,98092,47.3293,-122.17,225000.0,245332.092004,279779.760685,348013.409957
7186,8805400010,98056,47.4936,-122.165,275500.0,297071.210808,359234.213169,355556.447786
7187,1036450290,98034,47.719,-122.182,495000.0,534069.229185,629476.802644,739412.500047
7188,7613700660,98105,47.6589,-122.276,758800.0,813808.539654,1007513.43032,1192374.96768
7189,8648210050,98042,47.3624,-122.079,280000.0,294556.181573,371108.726278,394520.642279
7190,1565950670,98055,47.4324,-122.191,380500.0,403418.626554,497400.416756,509908.205837
7191,7159200005,98109,47.6307,-122.354,3200000.0,3422604.60463,3825163.09913,4147700.63601
7192,8687800010,98168,47.471,-122.262,260000.0,277559.23831,345200.81785,374267.643186
7193,4242900285,98107,47.6747,-122.393,630000.0,665848.006449,797593.666529,900330.92836
7194,7834800225,98103,47.6638,-122.329,875000.0,933777.002909,1014752.51388,1146917.86973
7195,5649600225,98118,47.5553,-122.286,457500.0,502376.155361,606561.047441,650535.729669
7196,1959702045,98102,47.6461,-122.317,900000.0,950554.346153,1133052.772,1186498.64127
7197,717000225,98118,47.5354,-122.278,235000.0,257881.318836,308381.847872,340494.438685
7198,792500190,98070,47.3624,-122.455,410000.0,445420.042429,515168.82926,614329.798328
7199,3820100284,98028,47.7717,-122.25,355000.0,379854.706206,446341.716867,456189.979435
7200,3629890190,98029,47.5443,-121.994,1300000.0,1405969.01282,1542708.63016,2033128.33534
7201,6868200029,98125,47.7129,-122.304,467500.0,493014.715352,556742.705598,742034.88856
7202,8901000143,98125,47.7062,-122.311,500000.0,545728.686775,604328.551668,640003.519546
7203,2927600630,98166,47.454,-122.373,995000.0,1090553.71557,1180931.88776,1451476.30773
7204,3432501315,98155,47.7464,-122.317,277000.0,299754.681717,345608.768393,405689.326812
7205,5101407250,98125,47.7037,-122.308,630000.0,692394.877168,729531.600105,915303.323752
7206,3999200780,98008,47.5828,-122.118,628000.0,664454.814152,779482.201084,839887.91078
7207,2826079145,98019,47.7125,-121.915,655000.0,709105.564833,810444.503655,899392.441224
7208,1446403145,98168,47.4862,-122.326,170000.0,185696.107511,204619.985863,272669.2847
7209,5137000170,98023,47.3338,-122.337,352500.0,377653.948404,460239.965264,520970.406932
7210,2896310420,98010,47.3431,-122.03,615000.0,667848.6776,713712.961871,960218.720754
7211,1446400725,98168,47.4836,-122.332,165000.0,178948.850532,196619.616591,217351.203495
7212,4030500130,98042,47.3683,-122.164,243500.0,267326.658903,304221.36023,339462.577508
7213,3319500299,98144,47.6005,-122.306,304000.0,329675.090086,395480.042682,440553.94424
7214,7139800020,98118,47.5283,-122.286,369000.0,397737.841709,435102.977281,482903.405102
7215,9433000460,98052,47.7101,-122.108,779950.0,740312.805328,575319.977191,617071.496037
7216,1326049130,98028,47.7422,-122.245,605000.0,640739.828305,724526.461439,818244.632124
7217,7137960440,98092,47.3289,-122.17,292500.0,307290.844263,377035.223054,459175.424102
7218,3946900010,98115,47.6928,-122.323,500007.0,525841.906945,644781.217733,698541.778076
7219,5592050080,98056,47.5042,-122.193,449999.0,487903.057466,542626.372818,582149.253243
7220,3288020050,98038,47.3788,-122.031,355000.0,383180.637173,413403.43156,512755.575624
7221,2459000020,98030,47.3789,-122.213,258000.0,276686.526018,329088.79105,357426.111653
7222,126049167,98028,47.7627,-122.245,380000.0,411436.153594,467435.544416,499685.73251
7223,1525079069,98014,47.6469,-121.897,650000.0,682623.875158,860368.683996,1024405.04176
7224,1786200010,98038,47.3658,-122.04,456500.0,501341.474665,576490.783984,684426.348599
7225,5602000275,98022,47.2056,-121.999,259950.0,234027.135714,253123.312656,155615.848391
7226,1446403617,98168,47.4828,-122.324,123000.0,131644.964998,154091.814653,160096.966942
7227,2767603649,98107,47.6722,-122.384,520000.0,571934.801714,602962.51429,724856.839822
7228,3649100387,98028,47.7362,-122.241,506000.0,536961.386652,635183.245845,676556.911654
7229,5249802660,98118,47.5663,-122.274,425000.0,465316.787257,505035.988987,579033.340225
7230,2592400470,98034,47.7162,-122.166,438000.0,471733.687237,558695.362755,678195.619738
7231,6448000020,98004,47.6214,-122.227,1490000.0,1381623.6406,1418697.35096,914968.908377
7232,1211000185,98122,47.6076,-122.298,375000.0,349973.689818,275928.687692,298274.3272
7233,7399300780,98055,47.462,-122.188,337500.0,313364.46958,256746.715469,301674.200792
7234,984100010,98058,47.4349,-122.17,300000.0,317297.281014,365048.755311,466051.605495
7235,6127010670,98075,47.5933,-122.007,627000.0,681172.480381,762503.891664,996113.942565
7236,1245002391,98033,47.6866,-122.205,1400000.0,1503600.24798,1799893.97692,2149206.93452
7237,3904921100,98029,47.5685,-122.012,674725.0,648344.682689,586179.016564,544710.559741
7238,2473381150,98058,47.4574,-122.169,325000.0,355614.08855,403152.230767,423964.245363
7239,9269750010,98023,47.2848,-122.361,230000.0,252192.011633,281769.131018,336518.559598
7240,1924069071,98027,47.5516,-122.085,485000.0,522005.507031,607922.588633,638041.250024
7241,2571900430,98022,47.1947,-122.008,315000.0,312984.045717,259764.517053,186324.616059
7242,8673400052,98107,47.67,-122.392,560000.0,605820.566165,694885.104975,764836.653903
7243,5104511630,98038,47.3538,-122.013,444000.0,476253.627454,534051.527031,654525.005671
7244,3438500168,98106,47.5549,-122.356,325000.0,296506.365817,272441.599329,223850.450855
7245,1446403850,98168,47.4869,-122.324,118125.0,128086.913855,149806.98048,162320.819282
7246,1446403850,98168,47.4869,-122.324,212000.0,227630.82295,262095.223511,283313.32847
7247,5416500950,98038,47.3591,-122.038,428900.0,462956.148696,545489.019327,569788.76039
7248,8096600050,98011,47.7671,-122.225,510000.0,547702.997685,619773.442885,676736.194674
7249,1473000020,98052,47.676,-122.15,416000.0,437022.536339,506432.512653,646217.349556
7250,722039049,98070,47.4141,-122.47,950000.0,1014787.90692,1252211.05038,1214571.95957
7251,2212210660,98031,47.3954,-122.191,204000.0,224147.553873,263486.77324,296120.666852
7252,6762700020,98102,47.6298,-122.323,7700000.0,8121496.36906,9711917.85739,11350231.3273
7253,5608010980,98027,47.5504,-122.097,878000.0,936949.039704,1131314.92351,1348257.37158
7254,5015001045,98112,47.6265,-122.3,1050000.0,1105264.23753,1229647.67868,1611604.95593
7255,1005000250,98118,47.5354,-122.28,350000.0,376839.752485,427347.859096,518999.687544
7256,7974700122,98115,47.6737,-122.283,659500.0,702555.611759,834317.157199,915231.196687
7257,1775910460,98072,47.7454,-122.103,395000.0,419337.847338,502318.515237,631746.883766
7258,3797300190,98022,47.1932,-122.008,308950.0,284605.885546,273178.339417,229169.704591
7259,6450300605,98133,47.7329,-122.343,410000.0,447452.001214,502947.636212,572831.806863
7260,3918400143,98177,47.7134,-122.361,710000.0,748367.006994,869096.857459,913791.534723
7261,1022049182,98198,47.4095,-122.29,175000.0,189275.784618,227775.339508,224051.831872
7262,3578400780,98074,47.6231,-122.043,508800.0,459172.975638,432899.805466,471197.989502
7263,6905200050,98119,47.6475,-122.371,606400.0,649662.358511,803275.905328,784152.276713
7264,303100080,98092,47.3162,-122.194,245100.0,226226.132908,238154.929361,148885.483827
7265,123039642,98146,47.5031,-122.372,540000.0,497093.367697,528891.574435,502599.394707
7266,8718500095,98028,47.7402,-122.255,415000.0,439919.536822,487293.536345,556893.222801
7267,1774000780,98072,47.7502,-122.085,469500.0,465997.213349,354679.077759,323173.562328
7268,2421039075,98023,47.2933,-122.377,195000.0,209759.960568,229869.210764,290690.296375
7269,4139470010,98006,47.5507,-122.113,1620000.0,1725162.1932,1876280.52328,2573963.74274
7270,629800380,98074,47.6035,-122.005,1450000.0,1528111.19198,1766178.38907,2102642.02462
7271,8965520190,98006,47.5638,-122.105,1200000.0,1311745.56799,1528861.23279,1815697.21971
7272,925059193,98033,47.6739,-122.172,1070000.0,1168535.42993,1304064.45256,1620093.30265
7273,1245500250,98033,47.6938,-122.21,555500.0,605681.226515,711861.985743,740322.177461
7274,9828700005,98122,47.6178,-122.292,440000.0,429564.928993,393630.207429,377392.797333
7275,5101402312,98115,47.6947,-122.311,485000.0,511645.346349,575246.817141,676058.353407
7276,339200130,98052,47.691,-122.095,693000.0,730025.807505,853761.878389,1073817.58485
7277,6145602125,98133,47.7027,-122.355,295000.0,322628.469377,368724.754071,471490.866127
7278,9346910500,98006,47.5627,-122.137,700000.0,749251.113123,874384.712311,1005131.81447
7279,7986401305,98107,47.6634,-122.359,767500.0,830518.064662,998824.098386,1027151.45273
7280,922059169,98031,47.412,-122.168,800000.0,843340.246595,976826.850134,1121568.27086
7281,123059071,98059,47.5157,-122.107,440000.0,466817.689691,553570.734814,660502.099265
7282,1626069069,98077,47.7369,-122.049,600000.0,652358.828717,694662.788739,901403.801347
7283,5605000430,98112,47.6453,-122.303,1160000.0,1247884.09999,1437082.06213,1679619.38646
7284,7640400250,98177,47.7221,-122.371,506000.0,460755.436662,425665.727396,302040.290951
7285,4477000290,98166,47.4603,-122.365,474950.0,513157.633551,603753.099671,738998.090665
7286,8127700440,98199,47.6417,-122.397,654000.0,708616.885125,807337.549453,1013787.20157
7287,6822100780,98199,47.6482,-122.402,710000.0,668344.191295,538224.753212,663491.528407
7288,9195700380,98027,47.5589,-122.082,620000.0,589602.978863,596018.447014,372505.772198
7289,1425059174,98052,47.654,-122.127,390000.0,413415.691389,475297.872435,527913.69827
7290,2155000290,98052,47.6581,-122.126,550000.0,593308.392323,692380.341809,776437.095438
7291,4058200630,98178,47.5033,-122.232,353000.0,386958.126145,431100.513714,557435.960653
7292,5561400440,98027,47.4598,-122.004,465000.0,425714.645568,420711.186906,391306.841799
7293,4178500440,98042,47.3596,-122.089,279900.0,299756.943066,328512.158607,414881.409778
7294,1923039022,98070,47.463,-122.475,700000.0,768091.16019,878016.409557,1000066.17127
7295,9412200660,98027,47.5226,-122.045,395000.0,427700.872318,511337.183772,542437.384705
7296,2780700020,98028,47.7628,-122.244,375000.0,359777.455724,357587.665953,354374.773473
7297,1868901815,98115,47.6743,-122.299,547000.0,601178.44614,643883.789149,824247.215483
7298,4022902715,98155,47.7726,-122.286,525000.0,561148.62844,627012.752986,739238.757954
7299,225039145,98117,47.6865,-122.397,285000.0,313081.057456,343908.035528,446832.012415
7300,9274203390,98116,47.5876,-122.391,570000.0,604362.681934,749552.516394,831337.375541
7301,4397000020,98042,47.3835,-122.148,409000.0,433227.082968,497771.365847,547265.182155
7302,9415950020,98055,47.454,-122.19,260000.0,280363.594614,307935.750677,368060.657618
7303,2591830020,98058,47.4391,-122.161,348000.0,381678.05291,459002.527037,482847.273465
7304,3211200460,98034,47.7303,-122.236,389000.0,361356.923747,334499.358596,255930.808763
7305,2297400250,98034,47.7177,-122.224,445000.0,477879.5128,536333.938049,597360.504083
7306,9268200440,98117,47.6944,-122.366,400000.0,435892.822882,483818.264531,538809.481576
7307,255580190,98001,47.3401,-122.282,302000.0,317143.84848,374262.897488,461856.331784
7308,6352600680,98074,47.6487,-122.079,798000.0,856362.784187,960205.854264,1260389.11837
7309,1829700050,98155,47.7443,-122.325,335000.0,365263.848587,435124.940003,433392.181761
7310,7859960250,98072,47.7623,-122.165,585000.0,639182.831824,768655.577136,927094.210918
7311,6072800170,98006,47.5708,-122.192,2500000.0,2484112.0874,1904854.92318,2216205.51184
7312,6373000130,98116,47.5762,-122.412,555000.0,583748.52008,722155.989098,776153.732436
7313,4131900066,98040,47.5716,-122.204,3100000.0,3358569.22668,3881646.04722,3962822.04088
7314,8965450190,98006,47.5605,-122.117,295000.0,278569.18633,253116.975895,180011.591523
7315,1311200460,98001,47.3395,-122.28,265000.0,281326.871565,345728.478956,394175.462657
7316,3764800250,98034,47.7301,-122.2,330000.0,351338.594004,438797.483028,443500.45806
7317,6607000095,98118,47.5437,-122.28,286000.0,302172.981059,352515.365397,427271.886918
7318,4358700188,98133,47.7072,-122.336,305000.0,324621.359639,391492.998365,413235.264779
7319,5101403915,98115,47.6966,-122.315,970000.0,1034460.15216,1128522.36432,1376802.38093
7320,7844200425,98188,47.4286,-122.292,525000.0,576344.239219,683089.130155,742381.047425
7321,9407001330,98045,47.4459,-121.773,355000.0,379698.685592,441267.30581,475179.194464
7322,7905370440,98034,47.7212,-122.211,469950.0,503659.362541,556355.783639,712135.794606
7323,2202500290,98006,47.5746,-122.135,435000.0,473850.72556,507897.727771,591016.73462
7324,3374500250,98031,47.4094,-122.17,363500.0,391509.632299,470839.998282,483390.145127
7325,5244800895,98109,47.6455,-122.352,595000.0,625196.949047,696316.416407,878644.453366
7326,100100050,98155,47.7748,-122.304,275000.0,294144.403051,322524.460058,424314.649787
7327,7454001060,98146,47.5124,-122.372,295000.0,309770.82535,356203.882797,452715.111564
7328,7215400280,98042,47.3347,-122.077,345000.0,362825.128906,452664.464046,523274.122094
7329,203101330,98053,47.6347,-121.958,485000.0,514026.277299,624266.298274,780482.973209
7330,2450000290,98004,47.5812,-122.196,1250000.0,1323358.60517,1629661.43915,2008814.65252
7331,5101402472,98115,47.6956,-122.304,340500.0,368817.980195,433301.389134,503918.592447
7332,4310700020,98103,47.7011,-122.336,280000.0,305457.326933,325465.832335,373620.291253
7333,7967600285,98001,47.3514,-122.279,449888.0,490677.776656,563832.772953,621383.024593
7334,7905200381,98116,47.5705,-122.392,483000.0,517544.11659,585623.111127,631405.414969
7335,3992700585,98125,47.7131,-122.283,445500.0,489488.338427,539789.587805,689506.787745
7336,7972601950,98106,47.5273,-122.345,379900.0,411478.934553,449771.302799,557237.381081
7337,6870310010,98052,47.6749,-122.14,599950.0,652741.182263,755192.334524,887694.952879
7338,2970800130,98166,47.4734,-122.35,215000.0,228605.825336,255352.908783,337355.039842
7339,6084600660,98001,47.3266,-122.272,263000.0,287494.170604,331559.994509,372587.340694
7340,325059126,98033,47.6893,-122.164,565000.0,614742.769158,729812.545691,872819.8918
7341,526069024,98077,47.7702,-122.066,950000.0,1015138.61657,1243260.72757,1266059.02664
7342,6163901261,98155,47.7529,-122.318,395000.0,386581.465656,366416.916078,285774.209168
7343,4289900005,98122,47.6147,-122.285,1540000.0,1659764.98466,1902512.3134,2010072.054
7344,2818100255,98117,47.6983,-122.397,922000.0,976099.886633,1220202.9344,1439992.48197
7345,1389310130,98014,47.6521,-121.905,330000.0,347983.651543,393864.010215,436138.910882
7346,4139910250,98006,47.5485,-122.124,1530000.0,1636386.45893,1871747.17504,2451390.12735
7347,5416100020,98022,47.19,-122.016,323000.0,340735.21259,416290.441119,452828.42051
7348,8682261650,98053,47.7141,-122.031,554000.0,607299.433023,709703.577194,814350.620626
7349,8100400170,98052,47.6389,-122.11,500000.0,539351.390667,625940.787759,788550.312042
7350,1604590190,98075,47.5987,-122.029,775000.0,815979.176076,988053.630327,1064145.64337
7351,6882510020,98118,47.5298,-122.28,340000.0,368808.796772,446364.673492,500633.547225
7352,3459800020,98008,47.5742,-122.118,560000.0,590718.867718,662698.550133,878334.097067
7353,5437600010,98042,47.3925,-122.165,304000.0,322843.946209,398480.321336,406673.254524
7354,1395500020,98034,47.719,-122.202,279900.0,295269.108445,340730.67994,423959.833452
7355,807800020,98030,47.3599,-122.176,315000.0,337329.66425,382808.896242,492647.076855
7356,1563102880,98116,47.5662,-122.404,849000.0,915071.337774,1072495.53712,1084984.61538
7357,8937500020,98023,47.3301,-122.365,325000.0,356001.605642,394244.266379,511334.599759
7358,629420480,98075,47.592,-121.989,786000.0,861467.121776,933461.950324,1063324.47698
7359,8961950250,98001,47.3154,-122.254,384000.0,416971.06565,494569.573395,582454.822216
7360,4217400420,98105,47.66,-122.282,907000.0,967859.272712,1080739.72478,1221597.03618
7361,3121500020,98053,47.6716,-122.029,700000.0,765190.310976,847634.728235,935374.320832
7362,2025700430,98038,47.348,-122.035,269500.0,290939.930395,337672.934261,429676.430872
7363,739800250,98031,47.4046,-122.194,269000.0,293142.889909,317990.659713,414031.639494
7364,8647600020,98053,47.6101,-121.955,749950.0,801703.263867,917575.91893,1109871.98392
7365,1518000290,98019,47.7367,-121.969,325000.0,344117.994918,427056.098512,438231.86238
7366,8917100020,98052,47.6307,-122.088,1150000.0,1250404.43572,1527950.88377,1616722.62738
7367,3205100010,98056,47.5409,-122.18,406000.0,374068.808398,309832.342176,333389.008078
7368,2405500050,98074,47.6274,-122.04,650000.0,692716.389217,796395.222567,971703.484729
7369,7823700005,98022,47.2062,-121.993,295000.0,314323.657518,369756.844658,380034.901227
7370,8642600170,98198,47.3974,-122.312,375000.0,407199.390804,474278.668569,592982.133247
7371,7518502960,98117,47.6824,-122.38,395000.0,420091.948642,517145.054567,538862.564577
7372,4279600080,98007,47.6025,-122.152,609000.0,665261.693834,788389.045206,891903.860422
7373,6421100592,98052,47.6705,-122.138,510000.0,542170.464184,640437.250065,680489.781822
7374,7967200290,98001,47.3553,-122.28,190000.0,205603.274535,222921.808039,246159.550416
7375,7228501903,98122,47.6155,-122.306,250000.0,267908.290784,295181.019097,329424.051269
7376,9275200080,98126,47.584,-122.375,295000.0,310052.791636,364502.147453,402768.170604
7377,8825900095,98115,47.6756,-122.308,740000.0,787254.909158,906168.094258,1099982.45581
7378,7849201100,98065,47.5217,-121.819,323000.0,345439.340319,385189.092113,504142.155597
7379,8562790980,98027,47.5304,-122.073,713000.0,765774.613915,867156.56841,941090.807497
7380,1370801435,98199,47.643,-122.412,1070000.0,1124233.17717,1385927.10415,1565718.50104
7381,3897100275,98033,47.6704,-122.184,460000.0,501892.440324,583944.144493,590397.828685
7382,6745700190,98144,47.5828,-122.291,880000.0,963279.565731,1143562.62031,1352867.80901
7383,2770600795,98199,47.648,-122.386,585000.0,636501.810258,730703.149089,856364.414221
7384,1148000190,98166,47.4814,-122.343,249950.0,266432.460325,314239.74397,385056.415194
7385,5039300305,98199,47.6361,-122.399,450000.0,476790.544991,587416.282776,633111.434761
7386,3981200250,98042,47.3513,-122.1,450000.0,487712.710274,547231.96384,583763.471758
